,date,open,high,low,close,volume,average,barCount
387,2017-10-11,256.245,256.745,256.055,256.715,-1,-1.0,-1
388,2017-10-12,256.395,256.785,256.095,256.335,-1,-1.0,-1
389,2017-10-13,256.88,257.015,256.495,256.645,-1,-1.0,-1
390,2017-10-16,256.93,257.24,256.545,257.025,-1,-1.0,-1
391,2017-10-17,256.95,257.255,256.715,257.205,-1,-1.0,-1
392,2017-10-18,257.635,257.69,257.235,257.43,-1,-1.0,-1
393,2017-10-19,256.555,257.555,256.065,257.545,-1,-1.0,-1
394,2017-10-20,258.435,258.89,258.155,258.83,-1,-1.0,-1
395,2017-10-23,259.23,259.23,257.755,257.87,-1,-1.0,-1
396,2017-10-24,258.315,258.57,257.88,258.275,-1,-1.0,-1
397,2017-10-25,257.925,258.035,255.715,257.045,-1,-1.0,-1
398,2017-10-26,257.735,258.04,257.285,257.325,-1,-1.0,-1
399,2017-10-27,258.25,259.65,257.895,259.44,-1,-1.0,-1
400,2017-10-30,258.82,259.35,258.16,258.54,-1,-1.0,-1
401,2017-10-31,258.915,259.185,258.555,258.855,-1,-1.0,-1
402,2017-11-01,259.81,260.195,258.815,259.27,-1,-1.0,-1
403,2017-11-02,259.155,259.495,257.93,259.365,-1,-1.0,-1
404,2017-11-03,259.54,260.255,259.055,260.195,-1,-1.0,-1
405,2017-11-06,260.035,260.765,259.965,260.595,-1,-1.0,-1
406,2017-11-07,260.75,261.13,259.85,260.485,-1,-1.0,-1
407,2017-11-08,260.23,260.995,259.925,260.905,-1,-1.0,-1
408,2017-11-09,259.505,260.165,258.105,259.975,-1,-1.0,-1
409,2017-11-10,259.505,259.98,259.125,259.825,-1,-1.0,-1
410,2017-11-13,259.05,260.365,259.015,260.11,-1,-1.0,-1
411,2017-11-14,259.165,259.625,258.275,259.515,-1,-1.0,-1
412,2017-11-15,258.445,258.98,257.375,258.18,-1,-1.0,-1
413,2017-11-16,259.275,260.815,259.25,260.375,-1,-1.0,-1
414,2017-11-17,259.975,260.205,259.535,259.635,-1,-1.0,-1
415,2017-11-20,259.905,260.28,259.605,260.05,-1,-1.0,-1
416,2017-11-21,260.94,261.975,260.855,261.735,-1,-1.0,-1
417,2017-11-22,261.81,261.925,261.335,261.54,-1,-1.0,-1
418,2017-11-24,262.055,262.265,261.935,262.125,-1,-1.0,-1
419,2017-11-27,262.145,262.535,261.78,262.035,-1,-1.0,-1
420,2017-11-28,262.55,264.71,262.44,264.655,-1,-1.0,-1
421,2017-11-29,264.835,265.445,263.995,264.515,-1,-1.0,-1
422,2017-11-30,265.555,267.875,265.48,266.72,-1,-1.0,-1
423,2017-12-01,266.605,267.135,262.545,266.255,-1,-1.0,-1
424,2017-12-04,268.125,268.65,265.955,265.955,-1,-1.0,-1
425,2017-12-05,266.275,266.975,264.845,265.005,-1,-1.0,-1
426,2017-12-06,264.665,265.545,264.53,265.02,-1,-1.0,-1
427,2017-12-07,264.905,266.245,264.755,265.875,-1,-1.0,-1
428,2017-12-08,266.83,267.365,266.55,267.31,-1,-1.0,-1
429,2017-12-11,267.41,268.235,267.325,268.18,-1,-1.0,-1
430,2017-12-12,268.43,269.17,268.185,268.63,-1,-1.0,-1
431,2017-12-13,268.9,269.415,268.515,268.565,-1,-1.0,-1
432,2017-12-14,268.955,269.075,267.435,267.525,-1,-1.0,-1
433,2017-12-15,268.67,270.255,268.6,269.74,-1,-1.0,-1
434,2017-12-18,271.31,271.845,271.22,271.43,-1,-1.0,-1
435,2017-12-19,270.455,270.495,269.055,269.16,-1,-1.0,-1
436,2017-12-20,270.215,270.31,268.64,268.99,-1,-1.0,-1
437,2017-12-21,269.705,270.35,269.255,269.53,-1,-1.0,-1
438,2017-12-22,269.555,269.6,268.855,269.455,-1,-1.0,-1
439,2017-12-26,269.02,269.345,268.845,269.105,-1,-1.0,-1
440,2017-12-27,269.31,269.67,268.97,269.295,-1,-1.0,-1
441,2017-12-28,269.79,269.875,269.415,269.815,-1,-1.0,-1
442,2017-12-29,270.505,270.505,268.585,268.825,-1,-1.0,-1
443,2018-01-02,269.81,270.8,269.365,270.785,-1,-1.0,-1
444,2018-01-03,270.97,272.635,270.955,272.46,-1,-1.0,-1
445,2018-01-04,273.2,274.165,273.105,273.625,-1,-1.0,-1
446,2018-01-05,274.52,275.555,273.955,275.415,-1,-1.0,-1
447,2018-01-08,275.305,276.115,274.99,275.935,-1,-1.0,-1
448,2018-01-09,276.405,277.255,276.115,276.54,-1,-1.0,-1
449,2018-01-10,275.7,276.445,274.935,276.115,-1,-1.0,-1
450,2018-01-11,276.755,278.12,276.59,278.12,-1,-1.0,-1
451,2018-01-12,278.44,280.145,278.325,279.955,-1,-1.0,-1
452,2018-01-16,281.39,282.16,278.21,279.01,-1,-1.0,-1
453,2018-01-17,280.07,282.11,279.23,281.665,-1,-1.0,-1
454,2018-01-18,281.545,282.015,280.635,281.24,-1,-1.0,-1
455,2018-01-19,281.855,282.48,281.205,282.465,-1,-1.0,-1
456,2018-01-22,282.235,284.765,282.19,284.765,-1,-1.0,-1
457,2018-01-23,284.825,285.715,284.475,285.355,-1,-1.0,-1
458,2018-01-24,286.11,286.81,283.915,285.265,-1,-1.0,-1
459,2018-01-25,286.245,286.365,284.495,285.375,-1,-1.0,-1
460,2018-01-26,286.365,288.695,286.055,288.685,-1,-1.0,-1
461,2018-01-29,288.075,288.56,286.615,286.78,-1,-1.0,-1
462,2018-01-30,284.675,285.375,283.295,283.76,-1,-1.0,-1
463,2018-01-31,284.8,285.41,282.76,284.0,-1,-1.0,-1
464,2018-02-01,283.13,285.165,282.755,283.695,-1,-1.0,-1
465,2018-02-02,282.125,282.325,277.455,277.545,-1,-1.0,-1
466,2018-02-05,275.47,277.87,265.205,266.205,-1,-1.0,-1
467,2018-02-06,261.84,271.645,260.55,271.125,-1,-1.0,-1
468,2018-02-07,270.44,274.36,269.605,269.62,-1,-1.0,-1
469,2018-02-08,269.96,270.145,259.475,259.595,-1,-1.0,-1
470,2018-02-09,262.665,265.53,254.765,263.575,-1,-1.0,-1
471,2018-02-12,265.69,268.935,263.795,267.205,-1,-1.0,-1
472,2018-02-13,265.925,268.57,265.24,267.96,-1,-1.0,-1
473,2018-02-14,266.465,271.98,266.21,271.675,-1,-1.0,-1
474,2018-02-15,273.56,275.025,270.745,275.02,-1,-1.0,-1
475,2018-02-16,274.315,277.36,274.315,275.11,-1,-1.0,-1
476,2018-02-20,274.02,275.7,272.51,273.42,-1,-1.0,-1
477,2018-02-21,273.895,276.735,271.99,271.99,-1,-1.0,-1
478,2018-02-22,273.11,275.075,271.635,272.325,-1,-1.0,-1
479,2018-02-23,273.845,276.745,273.285,276.74,-1,-1.0,-1
480,2018-02-26,277.965,280.07,277.325,279.97,-1,-1.0,-1
481,2018-02-27,280.185,281.015,276.415,276.425,-1,-1.0,-1
482,2018-02-28,277.735,278.25,273.33,273.345,-1,-1.0,-1
483,2018-03-01,272.63,275.19,267.955,270.095,-1,-1.0,-1
484,2018-03-02,267.76,271.715,266.765,271.12,-1,-1.0,-1
485,2018-03-05,269.735,274.9,269.585,274.215,-1,-1.0,-1
486,2018-03-06,275.275,275.39,273.185,274.925,-1,-1.0,-1
487,2018-03-07,272.435,275.205,272.23,274.815,-1,-1.0,-1
488,2018-03-08,275.575,276.265,274.445,276.105,-1,-1.0,-1
489,2018-03-09,277.72,280.925,277.375,280.885,-1,-1.0,-1
490,2018-03-12,281.285,282.015,280.155,280.58,-1,-1.0,-1
491,2018-03-13,281.955,282.505,278.1,278.755,-1,-1.0,-1
492,2018-03-14,279.87,280.105,276.72,277.335,-1,-1.0,-1
493,2018-03-15,277.945,278.67,276.485,277.06,-1,-1.0,-1
494,2018-03-16,277.635,278.54,277.3,277.335,-1,-1.0,-1
495,2018-03-19,276.48,276.495,271.705,273.585,-1,-1.0,-1
496,2018-03-20,274.015,274.775,273.29,274.055,-1,-1.0,-1
497,2018-03-21,274.035,276.4,273.285,273.545,-1,-1.0,-1
498,2018-03-22,269.77,270.745,265.175,265.485,-1,-1.0,-1
499,2018-03-23,265.965,266.82,259.595,259.805,-1,-1.0,-1
500,2018-03-26,263.975,267.235,261.185,266.975,-1,-1.0,-1
501,2018-03-27,268.005,268.6,260.595,262.295,-1,-1.0,-1
502,2018-03-28,262.525,264.44,260.35,261.62,-1,-1.0,-1
503,2018-03-29,262.885,267.065,262.055,265.285,-1,-1.0,-1
504,2018-04-02,264.365,264.94,256.395,259.25,-1,-1.0,-1
505,2018-04-03,260.675,263.065,258.565,262.56,-1,-1.0,-1
506,2018-04-04,258.465,266.165,258.365,265.625,-1,-1.0,-1
507,2018-04-05,267.33,268.435,266.115,267.45,-1,-1.0,-1
508,2018-04-06,265.23,266.935,259.76,261.565,-1,-1.0,-1
509,2018-04-09,263.22,266.665,262.31,262.645,-1,-1.0,-1
510,2018-04-10,266.07,267.86,264.775,266.945,-1,-1.0,-1
511,2018-04-11,265.3,267.45,265.18,265.535,-1,-1.0,-1
512,2018-04-12,267.07,268.825,266.855,267.705,-1,-1.0,-1
513,2018-04-13,269.23,269.38,265.805,266.975,-1,-1.0,-1
514,2018-04-16,268.805,270.025,267.88,269.165,-1,-1.0,-1
515,2018-04-17,271.2,272.73,270.575,272.005,-1,-1.0,-1
516,2018-04-18,272.575,273.16,271.735,272.21,-1,-1.0,-1
517,2018-04-19,271.485,271.725,269.555,270.715,-1,-1.0,-1
518,2018-04-20,270.67,270.905,267.43,268.46,-1,-1.0,-1
519,2018-04-23,269.115,269.72,267.165,268.395,-1,-1.0,-1
520,2018-04-24,269.56,269.815,263.055,264.845,-1,-1.0,-1
521,2018-04-25,264.725,265.94,262.615,265.385,-1,-1.0,-1
522,2018-04-26,266.615,269.065,266.085,268.145,-1,-1.0,-1
523,2018-04-27,268.845,269.195,267.31,268.415,-1,-1.0,-1
524,2018-04-30,269.045,269.72,266.205,266.215,-1,-1.0,-1
525,2018-05-01,265.72,266.915,263.9,266.81,-1,-1.0,-1
526,2018-05-02,266.56,267.49,264.54,264.965,-1,-1.0,-1
527,2018-05-03,264.03,265.155,260.815,264.41,-1,-1.0,-1
528,2018-05-04,263.28,268.605,262.92,267.835,-1,-1.0,-1
529,2018-05-07,268.73,269.85,267.935,268.735,-1,-1.0,-1
530,2018-05-08,268.325,269.165,266.965,268.715,-1,-1.0,-1
531,2018-05-09,269.48,271.715,268.94,271.355,-1,-1.0,-1
532,2018-05-10,272.195,274.27,272.09,273.885,-1,-1.0,-1
533,2018-05-11,274.005,275.035,273.46,274.505,-1,-1.0,-1
534,2018-05-14,275.215,275.95,274.26,274.805,-1,-1.0,-1
535,2018-05-15,273.445,273.49,271.905,272.895,-1,-1.0,-1
536,2018-05-16,272.97,274.635,272.97,274.095,-1,-1.0,-1
537,2018-05-17,273.81,275.13,272.99,273.905,-1,-1.0,-1
538,2018-05-18,273.495,273.905,272.805,273.23,-1,-1.0,-1
539,2018-05-21,274.885,275.88,274.48,275.235,-1,-1.0,-1
540,2018-05-22,275.84,276.155,274.13,274.445,-1,-1.0,-1
541,2018-05-23,273.05,275.285,272.865,275.265,-1,-1.0,-1
542,2018-05-24,274.81,275.125,272.65,274.765,-1,-1.0,-1
543,2018-05-25,274.07,274.765,273.455,274.075,-1,-1.0,-1
544,2018-05-29,272.17,273.045,269.61,270.975,-1,-1.0,-1
545,2018-05-30,272.44,274.995,272.295,274.49,-1,-1.0,-1
546,2018-05-31,274.06,274.38,272.12,272.64,-1,-1.0,-1
547,2018-06-01,274.3,275.845,274.22,275.555,-1,-1.0,-1
548,2018-06-04,276.42,277.12,276.145,276.81,-1,-1.0,-1
549,2018-06-05,276.92,277.445,276.095,277.125,-1,-1.0,-1
550,2018-06-06,277.72,279.47,277.005,279.47,-1,-1.0,-1
551,2018-06-07,279.915,280.225,278.275,279.285,-1,-1.0,-1
552,2018-06-08,278.775,280.18,278.605,280.115,-1,-1.0,-1
553,2018-06-11,280.35,281.33,280.24,280.535,-1,-1.0,-1
554,2018-06-12,280.995,281.29,280.145,280.95,-1,-1.0,-1
555,2018-06-13,281.15,281.445,279.755,279.895,-1,-1.0,-1
556,2018-06-14,280.915,281.3,280.01,280.705,-1,-1.0,-1
557,2018-06-15,279.815,280.7,278.53,280.385,-1,-1.0,-1
558,2018-06-18,278.67,279.9,278.125,279.78,-1,-1.0,-1
559,2018-06-19,277.135,278.94,276.69,278.675,-1,-1.0,-1
560,2018-06-20,279.47,279.91,278.77,279.185,-1,-1.0,-1
561,2018-06-21,279.15,279.16,276.84,277.41,-1,-1.0,-1
562,2018-06-22,278.855,278.97,277.66,277.885,-1,-1.0,-1
563,2018-06-25,276.59,276.775,272.22,274.14,-1,-1.0,-1
564,2018-06-26,273.495,274.41,272.64,273.4,-1,-1.0,-1
565,2018-06-27,274.115,275.735,271.035,271.115,-1,-1.0,-1
566,2018-06-28,271.115,273.61,270.32,272.815,-1,-1.0,-1
567,2018-06-29,273.97,275.53,273.055,273.055,-1,-1.0,-1
568,2018-07-02,271.37,273.935,271.09,273.81,-1,-1.0,-1
569,2018-07-03,274.745,274.865,272.29,272.695,-1,-1.0,-1
570,2018-07-05,274.045,275.065,272.82,274.975,-1,-1.0,-1
571,2018-07-06,275.025,277.735,274.595,277.255,-1,-1.0,-1
572,2018-07-09,278.46,279.855,278.42,279.79,-1,-1.0,-1
573,2018-07-10,280.335,280.94,280.005,280.76,-1,-1.0,-1
574,2018-07-11,279.05,279.97,278.435,278.815,-1,-1.0,-1
575,2018-07-12,280.205,281.345,279.52,281.23,-1,-1.0,-1
576,2018-07-13,281.13,281.88,280.595,281.5,-1,-1.0,-1
577,2018-07-16,281.57,281.74,280.79,281.305,-1,-1.0,-1
578,2018-07-17,280.405,282.87,280.365,282.465,-1,-1.0,-1
579,2018-07-18,282.57,283.145,282.01,283.03,-1,-1.0,-1
580,2018-07-19,282.275,282.695,281.405,281.985,-1,-1.0,-1
581,2018-07-20,281.73,282.435,281.445,281.665,-1,-1.0,-1
582,2018-07-23,281.37,282.355,280.995,282.22,-1,-1.0,-1
583,2018-07-24,283.715,284.535,282.605,283.535,-1,-1.0,-1
584,2018-07-25,283.315,286.37,283.255,286.135,-1,-1.0,-1
585,2018-07-26,285.185,286.105,285.075,285.29,-1,-1.0,-1
586,2018-07-27,285.715,285.795,282.34,283.445,-1,-1.0,-1
587,2018-07-30,283.445,283.66,281.305,281.855,-1,-1.0,-1
588,2018-07-31,282.77,283.985,282.34,283.18,-1,-1.0,-1
589,2018-08-01,283.48,284.105,282.09,282.89,-1,-1.0,-1
590,2018-08-02,281.355,284.555,281.13,284.3,-1,-1.0,-1
591,2018-08-03,284.515,285.645,284.315,285.635,-1,-1.0,-1
592,2018-08-06,285.545,286.99,285.2,286.67,-1,-1.0,-1
593,2018-08-07,287.385,288.03,287.24,287.555,-1,-1.0,-1
594,2018-08-08,287.39,287.94,286.97,287.44,-1,-1.0,-1
595,2018-08-09,287.54,287.995,286.935,287.075,-1,-1.0,-1
596,2018-08-10,285.44,286.045,284.355,285.095,-1,-1.0,-1
597,2018-08-13,285.46,286.16,283.755,284.04,-1,-1.0,-1
598,2018-08-14,284.915,286.165,284.485,285.875,-1,-1.0,-1
599,2018-08-15,284.36,284.505,282.115,283.75,-1,-1.0,-1
600,2018-08-16,285.35,287.065,285.35,286.11,-1,-1.0,-1
601,2018-08-17,285.815,287.59,285.38,287.045,-1,-1.0,-1
602,2018-08-20,287.605,288.005,287.075,287.73,-1,-1.0,-1
603,2018-08-21,288.29,289.365,288.13,288.295,-1,-1.0,-1
604,2018-08-22,287.895,288.78,287.595,288.225,-1,-1.0,-1
605,2018-08-23,287.985,288.975,287.465,287.795,-1,-1.0,-1
606,2018-08-24,288.475,289.73,288.42,289.54,-1,-1.0,-1
607,2018-08-27,290.895,291.965,290.735,291.78,-1,-1.0,-1
608,2018-08-28,292.38,292.495,291.465,291.945,-1,-1.0,-1
609,2018-08-29,292.22,293.825,291.95,293.56,-1,-1.0,-1
610,2018-08-30,293.025,293.455,291.705,292.32,-1,-1.0,-1
611,2018-08-31,291.915,292.91,291.37,292.3,-1,-1.0,-1
612,2018-09-04,291.93,292.295,290.75,291.955,-1,-1.0,-1
613,2018-09-05,291.5,291.72,289.945,291.15,-1,-1.0,-1
614,2018-09-06,291.23,291.58,289.05,290.29,-1,-1.0,-1
615,2018-09-07,289.03,290.78,288.765,289.615,-1,-1.0,-1
616,2018-09-10,290.81,291.115,289.94,290.18,-1,-1.0,-1
617,2018-09-11,289.44,291.63,289.025,291.21,-1,-1.0,-1
618,2018-09-12,291.135,291.885,290.29,291.23,-1,-1.0,-1
619,2018-09-13,292.39,293.13,292.08,292.92,-1,-1.0,-1
620,2018-09-14,293.15,293.365,292.09,292.99,-1,-1.0,-1
621,2018-09-17,292.9,292.945,291.125,291.435,-1,-1.0,-1
622,2018-09-18,291.66,293.68,291.66,293.01,-1,-1.0,-1
623,2018-09-19,293.06,293.795,292.93,293.345,-1,-1.0,-1
624,2018-09-20,294.755,296.075,294.625,295.68,-1,-1.0,-1
625,2018-09-21,296.595,296.7,295.255,295.455,-1,-1.0,-1
626,2018-09-24,294.77,294.935,293.79,294.49,-1,-1.0,-1
627,2018-09-25,294.96,295.085,293.9,294.15,-1,-1.0,-1
628,2018-09-26,293.055,294.415,291.575,291.995,-1,-1.0,-1
629,2018-09-27,292.6,294.075,292.255,292.815,-1,-1.0,-1
630,2018-09-28,292.16,293.44,292.095,292.75,-1,-1.0,-1
631,2018-10-01,294.28,295.095,293.16,293.85,-1,-1.0,-1
632,2018-10-02,293.75,294.54,293.315,293.745,-1,-1.0,-1
633,2018-10-03,294.885,295.41,293.505,293.965,-1,-1.0,-1
634,2018-10-04,293.375,293.415,289.815,291.645,-1,-1.0,-1
635,2018-10-05,291.845,292.445,288.355,290.025,-1,-1.0,-1
636,2018-10-08,289.175,290.365,287.615,289.935,-1,-1.0,-1
637,2018-10-09,289.555,291.02,288.915,289.57,-1,-1.0,-1
638,2018-10-10,288.965,288.99,279.95,280.28,-1,-1.0,-1
639,2018-10-11,279.16,280.98,272.38,274.275,-1,-1.0,-1
640,2018-10-12,278.85,279.13,274.385,278.06,-1,-1.0,-1
641,2018-10-15,277.565,279.09,276.34,276.505,-1,-1.0,-1
642,2018-10-16,278.645,282.92,278.125,282.385,-1,-1.0,-1
643,2018-10-17,282.53,283.225,279.63,282.48,-1,-1.0,-1
644,2018-10-18,281.46,282.16,277.025,278.52,-1,-1.0,-1
645,2018-10-19,279.205,281.375,277.53,278.255,-1,-1.0,-1
646,2018-10-22,279.07,279.42,276.44,277.105,-1,-1.0,-1
647,2018-10-23,272.97,276.9,270.615,275.555,-1,-1.0,-1
648,2018-10-24,275.38,275.79,266.65,267.155,-1,-1.0,-1
649,2018-10-25,269.36,273.825,268.175,272.145,-1,-1.0,-1
650,2018-10-26,267.87,270.775,264.225,267.225,-1,-1.0,-1
651,2018-10-29,270.81,272.25,261.78,265.755,-1,-1.0,-1
652,2018-10-30,265.62,270.115,265.055,269.805,-1,-1.0,-1
653,2018-10-31,272.675,275.24,272.13,272.74,-1,-1.0,-1
654,2018-11-01,273.67,275.765,272.405,275.54,-1,-1.0,-1
655,2018-11-02,276.785,277.28,271.605,273.82,-1,-1.0,-1
656,2018-11-05,274.45,276.06,273.375,275.475,-1,-1.0,-1
657,2018-11-06,275.37,277.34,275.295,277.165,-1,-1.0,-1
658,2018-11-07,279.64,283.22,279.165,283.035,-1,-1.0,-1
659,2018-11-08,282.255,283.33,281.315,282.54,-1,-1.0,-1
660,2018-11-09,281.11,281.355,278.245,279.925,-1,-1.0,-1
661,2018-11-12,279.24,279.54,274.01,274.525,-1,-1.0,-1
662,2018-11-13,275.105,277.385,273.265,274.085,-1,-1.0,-1
663,2018-11-14,276.205,276.665,270.44,272.16,-1,-1.0,-1
664,2018-11-15,270.77,275.57,268.975,275.07,-1,-1.0,-1
665,2018-11-16,273.815,276.785,273.24,275.725,-1,-1.0,-1
666,2018-11-19,275.095,275.395,270.065,271.125,-1,-1.0,-1
667,2018-11-20,267.315,268.97,265.075,266.125,-1,-1.0,-1
668,2018-11-21,267.765,269.1,266.955,267.025,-1,-1.0,-1
669,2018-11-23,265.08,266.76,265.035,265.285,-1,-1.0,-1
670,2018-11-26,267.725,269.525,267.3,269.42,-1,-1.0,-1
671,2018-11-27,268.3,270.345,267.6,270.325,-1,-1.0,-1
672,2018-11-28,271.605,276.6,270.515,276.56,-1,-1.0,-1
673,2018-11-29,275.795,277.62,274.475,276.03,-1,-1.0,-1
674,2018-11-30,275.85,278.375,275.505,277.84,-1,-1.0,-1
675,2018-12-03,282.44,282.57,279.585,281.34,-1,-1.0,-1
676,2018-12-04,280.465,280.96,271.935,272.54,-1,-1.0,-1
677,2018-12-06,267.915,271.965,264.365,271.955,-1,-1.0,-1
678,2018-12-07,271.44,273.255,264.575,265.59,-1,-1.0,-1
679,2018-12-10,265.32,267.1,260.505,266.015,-1,-1.0,-1
680,2018-12-11,269.595,269.83,264.415,266.055,-1,-1.0,-1
681,2018-12-12,269.46,270.94,267.345,267.49,-1,-1.0,-1
682,2018-12-13,268.495,269.47,266.08,267.355,-1,-1.0,-1
683,2018-12-14,264.885,265.97,261.745,262.41,-1,-1.0,-1
684,2018-12-17,259.885,261.125,253.94,255.725,-1,-1.0,-1
685,2018-12-18,257.61,258.355,253.74,255.54,-1,-1.0,-1
686,2018-12-19,255.59,259.705,249.715,251.555,-1,-1.0,-1
687,2018-12-20,250.235,251.98,244.97,247.59,-1,-1.0,-1
688,2018-12-21,248.495,251.51,241.725,242.44,-1,-1.0,-1
689,2018-12-24,240.76,242.02,236.055,236.125,-1,-1.0,-1
690,2018-12-26,237.64,247.745,235.435,247.72,-1,-1.0,-1
691,2018-12-27,244.355,250.015,240.665,250.005,-1,-1.0,-1
692,2018-12-28,251.055,252.85,247.925,249.29,-1,-1.0,-1
693,2018-12-31,250.99,251.665,248.95,251.605,-1,-1.0,-1
694,2019-01-02,247.51,252.7,247.43,251.745,-1,-1.0,-1
695,2019-01-03,249.74,250.05,245.08,245.54,-1,-1.0,-1
696,2019-01-04,249.04,254.61,248.63,253.95,-1,-1.0,-1
697,2019-01-07,254.205,257.46,253.2,255.79,-1,-1.0,-1
698,2019-01-08,258.315,258.84,255.5,258.225,-1,-1.0,-1
699,2019-01-09,259.09,260.47,257.705,259.41,-1,-1.0,-1
700,2019-01-10,257.825,260.705,257.05,260.495,-1,-1.0,-1
701,2019-01-11,259.225,260.52,258.57,260.455,-1,-1.0,-1
702,2019-01-14,258.425,259.83,257.945,258.995,-1,-1.0,-1
703,2019-01-15,259.37,262.255,259.36,261.925,-1,-1.0,-1
704,2019-01-16,262.37,263.52,262.165,262.485,-1,-1.0,-1
705,2019-01-17,261.57,265.49,261.51,264.55,-1,-1.0,-1
706,2019-01-18,266.53,268.57,265.69,268.015,-1,-1.0,-1
707,2019-01-22,266.39,266.61,262.665,264.525,-1,-1.0,-1
708,2019-01-23,265.61,266.36,262.23,264.89,-1,-1.0,-1
709,2019-01-24,264.78,265.77,263.655,265.17,-1,-1.0,-1
710,2019-01-25,267.2,268.28,266.705,267.405,-1,-1.0,-1
711,2019-01-28,264.985,265.405,263.36,265.36,-1,-1.0,-1
712,2019-01-29,265.49,266.12,264.07,264.995,-1,-1.0,-1
713,2019-01-30,266.685,270.13,265.84,269.22,-1,-1.0,-1
714,2019-01-31,269.145,272.02,268.895,271.515,-1,-1.0,-1
715,2019-02-01,271.775,272.85,270.81,271.71,-1,-1.0,-1
716,2019-02-04,271.755,273.675,270.98,273.64,-1,-1.0,-1
717,2019-02-05,274.115,275.08,273.545,274.825,-1,-1.0,-1
718,2019-02-06,274.435,274.97,273.565,274.43,-1,-1.0,-1
719,2019-02-07,272.565,273.18,269.925,271.805,-1,-1.0,-1
720,2019-02-08,270.35,272.15,269.465,272.13,-1,-1.0,-1
721,2019-02-11,272.83,273.15,271.675,272.285,-1,-1.0,-1
722,2019-02-12,274.055,276.205,273.98,275.8,-1,-1.0,-1
723,2019-02-13,276.725,277.625,276.24,276.665,-1,-1.0,-1
724,2019-02-14,275.435,277.32,274.535,276.045,-1,-1.0,-1
725,2019-02-15,278.04,279.115,277.82,279.1,-1,-1.0,-1
726,2019-02-19,278.18,280.3,278.17,279.56,-1,-1.0,-1
727,2019-02-20,279.535,280.635,278.96,280.135,-1,-1.0,-1
728,2019-02-21,279.43,279.785,278.035,279.155,-1,-1.0,-1
729,2019-02-22,279.83,281.085,279.54,280.86,-1,-1.0,-1
730,2019-02-25,282.455,283.055,281.155,281.28,-1,-1.0,-1
731,2019-02-26,280.81,282.015,280.625,281.055,-1,-1.0,-1
732,2019-02-27,280.24,281.315,279.205,280.94,-1,-1.0,-1
733,2019-02-28,280.67,281.175,280.055,280.295,-1,-1.0,-1
734,2019-03-01,282.205,282.625,280.555,282.225,-1,-1.0,-1
735,2019-03-04,283.345,283.605,278.545,281.15,-1,-1.0,-1
736,2019-03-05,281.265,281.49,280.14,280.79,-1,-1.0,-1
737,2019-03-06,280.87,280.88,278.675,279.0,-1,-1.0,-1
738,2019-03-07,278.525,278.655,275.75,276.775,-1,-1.0,-1
739,2019-03-08,274.595,276.335,274.1,276.205,-1,-1.0,-1
740,2019-03-11,276.93,280.34,276.93,280.215,-1,-1.0,-1
741,2019-03-12,280.78,281.805,280.58,281.185,-1,-1.0,-1
742,2019-03-13,282.235,284.14,282.04,283.105,-1,-1.0,-1
743,2019-03-14,283.135,283.595,282.43,282.955,-1,-1.0,-1
744,2019-03-15,283.535,285.205,283.335,284.38,-1,-1.0,-1
745,2019-03-18,284.55,285.67,284.31,285.405,-1,-1.0,-1
746,2019-03-19,286.525,287.395,284.435,285.53,-1,-1.0,-1
747,2019-03-20,284.045,285.395,282.19,283.42,-1,-1.0,-1
748,2019-03-21,282.515,287.08,282.47,286.565,-1,-1.0,-1
749,2019-03-22,285.125,285.71,281.065,281.15,-1,-1.0,-1
750,2019-03-25,280.75,282.075,279.52,280.915,-1,-1.0,-1
751,2019-03-26,282.885,284.085,281.455,282.93,-1,-1.0,-1
752,2019-03-27,283.03,283.66,279.81,281.6,-1,-1.0,-1
753,2019-03-28,282.225,283.11,280.96,282.685,-1,-1.0,-1
754,2019-03-29,284.305,284.735,283.04,284.53,-1,-1.0,-1
755,2019-04-01,286.635,288.09,286.34,287.83,-1,-1.0,-1
756,2019-04-02,287.975,288.16,287.015,287.915,-1,-1.0,-1
757,2019-04-03,289.265,289.695,287.68,288.45,-1,-1.0,-1
758,2019-04-04,288.73,289.39,287.94,289.145,-1,-1.0,-1
759,2019-04-05,289.86,290.56,289.54,290.465,-1,-1.0,-1
760,2019-04-08,290.015,290.85,289.305,290.775,-1,-1.0,-1
761,2019-04-09,289.675,290.03,288.645,289.26,-1,-1.0,-1
762,2019-04-10,289.725,290.345,289.26,290.235,-1,-1.0,-1
763,2019-04-11,290.765,290.775,289.52,290.19,-1,-1.0,-1
764,2019-04-12,291.985,292.445,291.215,292.155,-1,-1.0,-1
765,2019-04-15,292.22,292.32,291.03,291.945,-1,-1.0,-1
766,2019-04-16,292.93,292.985,291.455,292.15,-1,-1.0,-1
767,2019-04-17,293.39,293.41,290.94,291.415,-1,-1.0,-1
768,2019-04-18,292.07,292.285,290.62,291.985,-1,-1.0,-1
769,2019-04-22,291.12,292.41,291.035,292.29,-1,-1.0,-1
770,2019-04-23,292.65,295.105,292.4,294.83,-1,-1.0,-1
771,2019-04-24,294.74,295.13,294.05,294.21,-1,-1.0,-1
772,2019-04-25,294.115,294.755,292.685,294.06,-1,-1.0,-1
773,2019-04-26,294.105,295.495,293.215,295.445,-1,-1.0,-1
774,2019-04-29,295.515,296.455,295.405,295.8,-1,-1.0,-1
